gene,logFC,logCPM,F,PValue,FDR,cell_type,scenario,omitted_donor,omitted_group,passes_primary_threshold
AC243829.1,1.85892154119068,1.23287394758024,5.7369026363577,0.0391049346307619,0.131536673089735,CD4_NC,Full,,Full,TRUE
CCL3L1,7.41228517151179,5.58185418789873,25.8401116330285,0.00133026758772569,0.0221896521840705,CD4_NC,Full,,Full,TRUE
CCL4L2,3.46257429159787,4.14922560524101,9.18742856002283,0.0176128641056777,0.0812713386088867,CD4_NC,Full,,Full,TRUE
ZNHIT3,0.360359888168672,5.93550881979392,4.89663272469808,0.0527563668185388,0.157310346562525,CD4_NC,Full,,Full,FALSE
MYO19,-0.611139425297189,3.89029318843115,10.4175208844648,0.00970980590318765,0.0576898794415433,CD4_NC,Full,,Full,TRUE
PIGW,-0.261870883690138,2.89952379536567,0.741396403000528,0.410529212021143,0.581786434624242,CD4_NC,Full,,Full,FALSE
GGNBP2,0.278637138418589,6.6336910610706,5.66385736826251,0.0399274205451462,0.133098425110126,CD4_NC,Full,,Full,FALSE
DHRS11,-0.287030864500058,1.70505013364525,0.793170141653605,0.395287791769042,0.569399209848697,CD4_NC,Full,,Full,FALSE
MRM1,-0.652871264165786,2.43451000973925,7.4863833867713,0.0220750466096459,0.0926873176690816,CD4_NC,Full,,Full,TRUE
AATF,-0.0232849312835911,5.6021569092882,0.0274877680178707,0.871803994110353,0.927303381766819,CD4_NC,Full,,Full,FALSE
ACACA,-0.282985957225552,2.79339952055009,1.11967507936026,0.316298075206414,0.491345122606398,CD4_NC,Full,,Full,FALSE
TADA2A,-0.142076161212843,3.87824255318485,0.525646033924881,0.48597477807553,0.645320113374188,CD4_NC,Full,,Full,FALSE
DUSP14,-0.0787214759642064,3.00961522179519,0.0607981724463167,0.810508656270759,0.886423681035732,CD4_NC,Full,,Full,FALSE
SYNRG,-0.0753143481108935,6.90955819379549,0.322507121410815,0.583314242750691,0.723692785956758,CD4_NC,Full,,Full,FALSE
DDX52,-0.302064844176471,4.80618542786126,2.96026920861629,0.117768840332571,0.259576330907484,CD4_NC,Full,,Full,FALSE
TBC1D3L,-0.246541587999416,2.10229697018516,0.152001152078211,0.705297394251655,0.814360014528917,CD4_NC,Full,,Full,FALSE
AC244154.1,-0.281218641264623,1.4658968874548,0.571633651167953,0.468010589522381,0.629964392502212,CD4_NC,Full,,Full,FALSE
MRPL45,0.0589140166079472,4.52289736972179,0.121039341744812,0.735518189928025,0.835734941231286,CD4_NC,Full,,Full,FALSE
SOCS7,-0.389483167769678,2.99798736608233,2.29155220529156,0.162780522302877,0.316715623728834,CD4_NC,Full,,Full,FALSE
AC006449.6,0.236900408488218,2.21667468243918,0.582248287877646,0.464086896013374,0.62751677935574,CD4_NC,Full,,Full,FALSE
MLLT6,-0.281625890657711,7.36145770405068,2.81359539236424,0.126097466324152,0.270969594327942,CD4_NC,Full,,Full,FALSE
CISD3,0.266127079407901,5.47875682280379,2.34864789544293,0.158084760413157,0.31051661428169,CD4_NC,Full,,Full,FALSE
PSMB3,0.793043227523964,7.4193967987758,34.5665104251592,0.000192390025401358,0.0106607700917577,CD4_NC,Full,,Full,TRUE
PIP4K2B,-0.729563664076918,4.91327521934917,24.2004647548028,0.000710502963181214,0.0172957503599835,CD4_NC,Full,,Full,TRUE
CWC25,0.291193972454798,5.63943420861321,1.93904636785479,0.195594623523738,0.357618302981029,CD4_NC,Full,,Full,FALSE
RPL23,1.2430461976535,11.4653388252421,17.3172689765678,0.00218601768213285,0.0278141800424036,CD4_NC,Full,,Full,TRUE
LASP1,-0.514246090413818,5.64807946771436,11.9392320279358,0.00668479032442522,0.0477150513891459,CD4_NC,Full,,Full,TRUE
LINC00672,1.35901197608604,2.12738004310788,7.5726605901802,0.0214604961471116,0.0911367759067592,CD4_NC,Full,,Full,TRUE
PLXDC1,0.45096255576316,4.41066194488575,4.97465862781771,0.0512419197163526,0.154582238227411,CD4_NC,Full,,Full,FALSE
CACNB1,-0.0606368650726965,2.07877894980555,0.0481291791001732,0.831029727172009,0.900216888715696,CD4_NC,Full,,Full,FALSE
RPL19,0.644026596426941,12.023686278375,9.12927798249714,0.0136473098671626,0.0699189427663148,CD4_NC,Full,,Full,TRUE
FBXL20,-0.374276458627366,4.40112758991208,3.01558910621057,0.114812357201542,0.255466594026819,CD4_NC,Full,,Full,FALSE
MED1,-0.32288989651539,5.67261806497138,4.93062111774995,0.0520889930473308,0.156108477463427,CD4_NC,Full,,Full,FALSE
CDK12,-0.798787693697019,6.86835038292577,10.8196124194766,0.00876635850544255,0.0550109436558342,CD4_NC,Full,,Full,TRUE
AC009283.1,-0.264280389261049,1.10052241300538,0.342743207951684,0.571783891960445,0.714845119897245,CD4_NC,Full,,Full,FALSE
STARD3,0.0500372744781446,5.39105786044679,0.0965350798661512,0.762757158657473,0.853785234559981,CD4_NC,Full,,Full,FALSE
TCAP,-1.02987328603617,0.909302242255302,2.94051328986798,0.116571453800312,0.257881937894089,CD4_NC,Full,,Full,FALSE
PGAP3,-0.13514193112117,3.06575204466929,0.277562244668816,0.610437292258746,0.745866997137041,CD4_NC,Full,,Full,FALSE
ERBB2,-1.7825332834004,1.59022059279972,19.5441785601071,0.00129931152994201,0.0220449050996511,CD4_NC,Full,,Full,TRUE
MIEN1,0.767731546303698,6.50343977550109,11.4578886723813,0.00749592153568194,0.0503474070610344,CD4_NC,Full,,Full,TRUE
IKZF3,-0.337879358771203,7.25463190531577,6.6805813424223,0.0283304578617324,0.108759345069926,CD4_NC,Full,,Full,FALSE
GSDMB,-0.112419610985001,3.06459605160213,0.162153821096288,0.696132543366726,0.808358322876399,CD4_NC,Full,,Full,FALSE
ORMDL3,-0.0431197778952832,6.14833554165879,0.0206577549113276,0.888726859045582,0.938653664703384,CD4_NC,Full,,Full,FALSE
PSMD3,0.161629695288583,5.43604828389709,1.19428879867317,0.30148135574884,0.475959086062078,CD4_NC,Full,,Full,FALSE
MED24,-0.135583436861084,3.46546819027409,0.327669608134374,0.580376407960152,0.721732921541364,CD4_NC,Full,,Full,FALSE
THRA,-0.255713116293609,5.19683101365756,0.582986610986883,0.463738558935179,0.627373561183722,CD4_NC,Full,,Full,FALSE
NR1D1,-0.172231218633646,5.46393785941944,0.710329258166657,0.420108079026702,0.58986946770653,CD4_NC,Full,,Full,FALSE
MSL1,-0.165438941120381,6.49111881821609,1.51361944102051,0.24826665859953,0.418995587062044,CD4_NC,Full,,Full,FALSE
CASC3,-0.550864631969553,5.82963728130654,21.9465948102952,0.000997152983683293,0.0202777265024745,CD4_NC,Full,,Full,TRUE
WIPF2,-0.0724480757532903,4.44694831222984,0.136399446632653,0.720010328391916,0.824341684540413,CD4_NC,Full,,Full,FALSE
RARA,-0.454097183095314,5.21617467953017,5.72738465281911,0.0390503882520669,0.131412287579298,CD4_NC,Full,,Full,FALSE
TOP2A,0.246110227965987,0.92914743603502,0.130413944667032,0.725888204218846,0.828967872376471,CD4_NC,Full,,Full,FALSE
IGFBP4,-0.59978664667697,1.98290072034168,2.84720368819042,0.124273327948176,0.268709434416783,CD4_NC,Full,,Full,FALSE
AC004585.1,0.508143687042845,2.84920894315162,3.36442970650382,0.0982137709473789,0.230509526685711,CD4_NC,Full,,Full,FALSE
CCR7,-0.894811579642172,8.83159964045905,5.7393647287756,0.0395385140766014,0.132185654099969,CD4_NC,Full,,Full,TRUE
SMARCE1,-0.512483496221851,2.40987157193228,4.50292620124822,0.0614690710152212,0.172455125985265,CD4_NC,Full,,Full,FALSE
AC073508.3,-0.219730482576713,2.17156963354928,0.554981497543607,0.474457827616721,0.635056700297664,CD4_NC,Full,,Full,FALSE
KRT10,0.690712977675527,7.47527085831874,30.0161221510058,0.000326626607162366,0.0128554534420229,CD4_NC,Full,,Full,TRUE
TMEM99,0.45358024053972,3.39134536848237,1.75363051541012,0.216502711668579,0.381704613343682,CD4_NC,Full,,Full,FALSE
EIF1,0.886004463687812,10.687941051344,37.9439016647928,0.000134537539336073,0.00905077916251775,CD4_NC,Full,,Full,TRUE
JUP,1.31032243608825,0.574430896191197,4.54284350132771,0.060420001219239,0.170732788057228,CD4_NC,Full,,Full,FALSE
P3H4,0.467398595629026,2.24380350338787,4.34060145213548,0.0654698365119471,0.17919105599912,CD4_NC,Full,,Full,FALSE
NT5C3B,0.651113523947069,3.66375593330621,5.16082562756751,0.0478386592200825,0.148238983801363,CD4_NC,Full,,Full,TRUE
AC125257.1,0.272329517454456,2.44214386005601,1.07370201971367,0.325916758785006,0.501172386865843,CD4_NC,Full,,Full,FALSE
KLHL11,-0.452259321945145,3.68265635639358,0.791303930865482,0.39632179001211,0.570158220794011,CD4_NC,Full,,Full,FALSE
ACLY,-0.748028811665769,5.9060120879398,37.0535402584826,0.000147488910288863,0.00941171990427563,CD4_NC,Full,,Full,TRUE
CNP,0.0112751400387237,4.47611625423933,0.00135924265990391,0.971355825435878,0.984683422816086,CD4_NC,Full,,Full,FALSE
DNAJC7,0.166313694863993,5.93322993137728,1.52978029990803,0.245933549216174,0.41629278996758,CD4_NC,Full,,Full,FALSE
NKIRAS2,0.128257828390721,4.28897716986081,0.225524076385381,0.645624164625663,0.773084607703594,CD4_NC,Full,,Full,FALSE
DHX58,-0.151288450417828,3.64251959320776,0.343732850622679,0.571396439932968,0.714613207494864,CD4_NC,Full,,Full,FALSE
KAT2A,0.0189846430093272,4.40576603016249,0.0101414231827156,0.921884876151548,0.958135367332893,CD4_NC,Full,,Full,FALSE
RAB5C,0.419367068504156,5.97355251699406,5.49506341130601,0.0423853905967219,0.138056069700727,CD4_NC,Full,,Full,FALSE
GHDC,-0.0300188514885521,3.20918507666506,0.0185837059964972,0.894423534102631,0.942507373286435,CD4_NC,Full,,Full,FALSE
STAT5B,-0.832999009518849,6.68019194375221,25.3424746348169,0.00060340345678331,0.0158490629376306,CD4_NC,Full,,Full,TRUE
STAT5A,-0.810475383074193,5.40925185403368,25.2075371302218,0.000615082503825789,0.0159896138957511,CD4_NC,Full,,Full,TRUE
STAT3,-0.264024958024806,6.20280834810956,1.83363632402759,0.207120758832192,0.3716465938199,CD4_NC,Full,,Full,FALSE
ATP6V0A1,0.373649846809157,2.84311139551002,1.98227566054015,0.191162418036249,0.351870300673831,CD4_NC,Full,,Full,FALSE
NAGLU,-0.302687492676409,3.1204503665037,0.786952335941356,0.397024870730852,0.570800207970383,CD4_NC,Full,,Full,FALSE
HSD17B1,1.08985523532934,0.516800804953403,4.10855184036783,0.0716234531127095,0.189109865543568,CD4_NC,Full,,Full,FALSE
AC067852.2,-1.00318101916056,3.07651121846944,10.7747310235073,0.008905721346012,0.0553442614291764,CD4_NC,Full,,Full,TRUE
COASY,-0.539419944148557,5.1402787841342,11.8372310566717,0.00684795437049478,0.0481989167224686,CD4_NC,Full,,Full,TRUE
MLX,-0.147068792726783,5.44079314746369,1.11863231531671,0.316441593143659,0.491386810198745,CD4_NC,Full,,Full,FALSE
PSMC3IP,-1.35801186250588,1.41860496127348,14.7264946844709,0.00337128636215355,0.0342111099593959,CD4_NC,Full,,Full,TRUE
RETREG3,-0.408200098260542,5.11486856655694,6.73265089769069,0.0278589477090172,0.107373381743662,CD4_NC,Full,,Full,FALSE
TUBG1,-0.17900986190851,2.78642978654585,0.395286493284,0.544433715292569,0.692059116511351,CD4_NC,Full,,Full,FALSE
TUBG2,0.0309821260608472,3.03212950256489,0.0111096975826823,0.918258109236267,0.955815540743434,CD4_NC,Full,,Full,FALSE
CCR10,-0.175948824432606,3.12406493721236,0.21649949805611,0.652248747604493,0.777970641792839,CD4_NC,Full,,Full,FALSE
AC100793.2,1.05129362388274,1.6520201162666,6.26270196509579,0.0326334677533953,0.117228101107875,CD4_NC,Full,,Full,TRUE
CNTNAP1,0.981205060056872,2.61198240474089,3.81611958835035,0.080948127262933,0.203562627356667,CD4_NC,Full,,Full,FALSE
EZH1,-0.00116832559956791,5.93468636480411,8.91268375370144e-05,0.99266339173582,0.995782907010925,CD4_NC,Full,,Full,FALSE
VPS25,0.384995982809529,4.64290704920654,2.67659039198919,0.134581084033093,0.282066591850381,CD4_NC,Full,,Full,FALSE
COA3,0.240306731597062,5.60521972229641,0.557630968357889,0.473344562571048,0.633969596472237,CD4_NC,Full,,Full,FALSE
CNTD1,-2.45199989882923,0.592894203083936,11.5893918236833,0.0046707293151534,0.0401701798282151,CD4_NC,Full,,Full,TRUE
BECN1,0.000734944777984398,6.18716505678794,2.48417462060174e-05,0.996126644168118,0.997316035839452,CD4_NC,Full,,Full,FALSE
PSME3,-0.0641146587956992,5.46095707193032,0.200935269072909,0.66404596128496,0.786717617673874,CD4_NC,Full,,Full,FALSE
AARSD1,0.760931915870357,2.04940137122736,6.58421282643612,0.0293191119105256,0.111069763081733,CD4_NC,Full,,Full,TRUE
RUNDC1,-1.05942076290021,3.73240459529309,18.9639107444572,0.00163316829699141,0.0242746450166935,CD4_NC,Full,,Full,TRUE
RPL27,0.98114838063237,11.1531274186186,15.798018635135,0.00291965939920963,0.0321367774636289,CD4_NC,Full,,Full,TRUE
IFI35,1.17381366790234,5.58588814886894,11.3115718478975,0.00780482788388472,0.0515183884456633,CD4_NC,Full,,Full,TRUE
VAT1,-0.0838412118084116,4.07405024145439,0.17004407439366,0.689252682070198,0.803916025228479,CD4_NC,Full,,Full,FALSE
BRCA1,-0.309429080838958,1.21363214571544,0.606987152913614,0.454820737643042,0.618936363569818,CD4_NC,Full,,Full,FALSE
NBR2,0.187904910592412,2.39012046335433,0.338428269276768,0.574366607743592,0.716834256128954,CD4_NC,Full,,Full,FALSE
AC060780.1,-0.293939846567695,3.53111888283069,1.53391802745633,0.245364775584111,0.415820063679363,CD4_NC,Full,,Full,FALSE
NBR1,-0.345997714720696,5.68017643738654,5.53482527615836,0.0417907074798336,0.137067445041594,CD4_NC,Full,,Full,FALSE
TMEM106A,-0.202977643479179,2.16141784713903,0.421337201509815,0.531769712480045,0.682345982883698,CD4_NC,Full,,Full,FALSE
AC109326.1,3.41428270096764,4.01731805763963,16.0889686234318,0.0034294743296557,0.0345222629095124,CD4_NC,Full,,Full,TRUE
LINC00910,-0.249218765327249,1.05226543956366,0.340341878037393,0.573095214774634,0.715887378234401,CD4_NC,Full,,Full,FALSE
ARL4D,1.11612185500834,1.46281250008968,9.91534270634645,0.0111272674522911,0.0624276092825678,CD4_NC,Full,,Full,TRUE
DHX8,-0.516523352702532,5.52171354805698,5.93701548435055,0.036313538845742,0.125660161538511,CD4_NC,Full,,Full,TRUE
MEOX1,-0.85174218976081,2.41437543329727,4.19253389576595,0.0694977512364219,0.185769670261693,CD4_NC,Full,,Full,FALSE
DUSP3,0.398348687035428,2.61305168366995,2.92128389187514,0.119979863155639,0.263118484830472,CD4_NC,Full,,Full,FALSE
MPP2,0.061067045078028,0.522663854018674,0.00927477302260056,0.925210786418088,0.95991935894029,CD4_NC,Full,,Full,FALSE
AC007993.3,0.637554671564964,1.06431530710438,2.29201680848597,0.16277122594854,0.316715623728834,CD4_NC,Full,,Full,FALSE
NAGS,-1.02290563332258,0.746605197703826,5.41110702777669,0.0412380990629931,0.13581911980236,CD4_NC,Full,,Full,TRUE
TMEM101,-0.342899090375589,4.43186691108615,2.66756686870292,0.135168109982281,0.28277102843864,CD4_NC,Full,,Full,FALSE
LSM12,0.204614417723988,3.78252587136892,0.818536384844125,0.388049539648418,0.562097900013542,CD4_NC,Full,,Full,FALSE
G6PC3,0.754125972824426,3.53320115050197,11.8260110066594,0.00686937348087527,0.0482638267036667,CD4_NC,Full,,Full,TRUE
HDAC5,-0.149247690448934,3.91671126864998,0.614788682673299,0.452159743399338,0.616829038557947,CD4_NC,Full,,Full,FALSE
ASB16-AS1,-0.337856457847663,4.41078318286014,4.28490534411482,0.0668341075791783,0.181081302842663,CD4_NC,Full,,Full,FALSE
TMUB2,0.560604170273959,4.84441280239968,10.8352576206829,0.00873299973645876,0.0549201869041342,CD4_NC,Full,,Full,TRUE
ATXN7L3,-0.496483512787221,4.78169269497418,6.08528659057913,0.0345224293852356,0.121429954202658,CD4_NC,Full,,Full,FALSE
UBTF,-0.658066950297641,7.24046856141394,25.7899166564713,0.000566902256877404,0.0155129209939555,CD4_NC,Full,,Full,TRUE
AC003102.1,1.45821333942722,1.40838213899845,6.73600438041245,0.0279584174641381,0.107625425424108,CD4_NC,Full,,Full,TRUE
SLC25A39,0.261055881916551,5.77482086892108,2.82697589624111,0.125307502424054,0.270123817535859,CD4_NC,Full,,Full,FALSE
GRN,0.400141107854416,5.9425116246883,2.69738336514516,0.133244495523052,0.280521739116521,CD4_NC,Full,,Full,FALSE
GPATCH8,-0.271235425447227,5.78803084164219,1.8331896423104,0.207172047264321,0.371685834299551,CD4_NC,Full,,Full,FALSE
CCDC43,-0.0910116882994624,4.33107531835102,0.342213472543187,0.572227784646876,0.715157367813694,CD4_NC,Full,,Full,FALSE
DBF4B,-0.364115763530387,1.89155235396797,0.75641092913548,0.406057142344534,0.578629137872867,CD4_NC,Full,,Full,FALSE
EFTUD2,-0.624058155150227,4.95320586691315,15.2866509919863,0.00323282739819708,0.0336517262983398,CD4_NC,Full,,Full,TRUE
DCAKD,-0.338121326784263,3.39083526073988,3.00467944222506,0.115416474102916,0.256326980864489,CD4_NC,Full,,Full,FALSE
NMT1,-0.667512784673718,5.70871442519486,21.2963599469943,0.00110497274207172,0.0206818157382728,CD4_NC,Full,,Full,TRUE
ACBD4,-0.258288425456299,3.47154188237896,1.77735693752385,0.213676023781827,0.379154899502754,CD4_NC,Full,,Full,FALSE
AC142472.1,0.363770118828127,2.13884810090053,0.559791897840356,0.472586287528656,0.633491263303665,CD4_NC,Full,,Full,FALSE
HEXIM1,0.72474516640325,5.58257407244177,2.18893992873357,0.172846863621076,0.3293278745308,CD4_NC,Full,,Full,FALSE
AC138150.1,1.57232096897555,2.43392110054588,14.7868105735243,0.00358830054110413,0.035170356118161,CD4_NC,Full,,Full,TRUE
HEXIM2,0.559917590717332,0.928856202959071,1.678819320012,0.225754604105038,0.393350388672328,CD4_NC,Full,,Full,FALSE
AC008105.3,0.0752291644306588,5.44988903355403,0.114985322092282,0.741935812071217,0.840005112439085,CD4_NC,Full,,Full,FALSE
FMNL1,-0.544863663930696,7.16347025148059,11.7857656702929,0.00693083939398574,0.0485658485322328,CD4_NC,Full,,Full,TRUE
AC008105.1,-1.55571321417552,0.426457661202032,3.75769666087461,0.0762508122681915,0.196282143886783,CD4_NC,Full,,Full,FALSE
AC008105.2,0.799895980520005,2.77574161139547,5.14850961798924,0.0480803784554253,0.14870195872848,CD4_NC,Full,,Full,TRUE
MAP3K14-AS1,0.195544288554227,1.82382356440561,0.441258890689126,0.522440028062134,0.675835489905378,CD4_NC,Full,,Full,FALSE
MAP3K14,-0.583185481628204,4.64018918166819,12.450793637733,0.00593770063961966,0.0453193696480672,CD4_NC,Full,,Full,TRUE
ARHGAP27,-0.604851330336247,5.52501426400771,11.648394683262,0.00716173286262198,0.0494669249487767,CD4_NC,Full,,Full,TRUE
PLEKHM1,-0.314614649687256,3.95748994737692,2.47957539191106,0.14811960035433,0.299049511859702,CD4_NC,Full,,Full,FALSE
LRRC37A4P,-0.314048360988042,4.31634666688821,1.18531093808828,0.303208216548333,0.477885804375205,CD4_NC,Full,,Full,FALSE
LINC02210,0.00437344276068395,3.43664926454322,0.00027726123627758,0.987060658324405,0.992848215045718,CD4_NC,Full,,Full,FALSE
KANSL1,-0.613971476997955,5.53961728783828,7.41111641152661,0.0224929548884739,0.0936183143030294,CD4_NC,Full,,Full,TRUE
KANSL1-AS1,0.710186501863035,4.2733351870007,12.2614343504173,0.00620194012187189,0.046200065742765,CD4_NC,Full,,Full,TRUE
ARL17B,0.410123521431005,1.59861002673362,2.05666672208977,0.183890852997393,0.343014482761801,CD4_NC,Full,,Full,FALSE
LRRC37A2,0.278456077678803,3.43110875581771,0.350808914375216,0.567532601729173,0.711137464529538,CD4_NC,Full,,Full,FALSE
ARL17A,-0.196106831842256,0.642854523680507,0.0831058933807099,0.779092952751447,0.865017674940041,CD4_NC,Full,,Full,FALSE
NSF,-0.714800553353258,3.33974706508738,12.3671082830686,0.00606716911152273,0.0457509523968294,CD4_NC,Full,,Full,TRUE
RPS7P11,0.523346513175234,1.16364015857205,1.48246448317404,0.252949256432945,0.423866148519715,CD4_NC,Full,,Full,FALSE
GOSR2,-0.145051077774198,4.29432620785013,0.582958611590612,0.463751914508056,0.627373561183722,CD4_NC,Full,,Full,FALSE
AC068152.1,-0.243997147749314,2.37318906342311,0.732331649203171,0.413343863643364,0.584456888991208,CD4_NC,Full,,Full,FALSE
CDC27,-0.0153190053207189,5.15553387479911,0.0110439504753201,0.918496328244641,0.955871714253937,CD4_NC,Full,,Full,FALSE
EFCAB13,-0.834145390599191,2.34194705512156,2.11447703612578,0.1783968177061,0.336247261658789,CD4_NC,Full,,Full,FALSE
MRPL45P2,0.722260664336433,2.38603329815594,4.79357835823667,0.0549187293283015,0.161434418084508,CD4_NC,Full,,Full,FALSE
NPEPPS,-0.0265905398820672,5.07750243057899,0.0239653056572953,0.880222267925258,0.933025264952405,CD4_NC,Full,,Full,FALSE
AC025682.1,0.607829080091006,0.618611692133575,1.75683813917932,0.215814756317184,0.381216599209202,CD4_NC,Full,,Full,FALSE
KPNB1,-0.333818301337892,7.27296962269212,2.68296178488899,0.134166691405315,0.28152499239574,CD4_NC,Full,,Full,FALSE
TBKBP1,-0.0558535597948984,1.24515311853668,0.0145369592721158,0.906548809214243,0.949559289506405,CD4_NC,Full,,Full,FALSE
